Gene,Average_Score,Classification,Cortex,Striatum,hiPSC,Fetal,SynGO,GO Synapse,SynDB,SynSysNet
CPEB1,4.734425322539499,EnSig,0,0,0,0,1,1,0,0
CPEB3,4.49725538565,Negative,1,0,0,0,1,1,1,0
CPEB4,4.0462155912433735,Negative,0,0,1,0,1,1,0,0
CPED1,4.191173310596,Negative,0,0,0,0,0,0,0,0
CPLX2,4.689202797148166,EnSig,1,1,0,0,1,1,1,1
CPNE1,4.328223213165167,Negative,0,0,1,0,0,0,0,0
CPNE3,4.3952431744233325,Negative,0,0,1,0,0,0,0,0
CPNE4,4.3512064102678325,Negative,1,1,0,0,0,0,0,1
CPNE5,4.234090517428035,Negative,1,1,0,0,0,0,1,0
CPNE6,4.8549729503222485,EnSig,1,1,0,0,0,0,1,1
CPNE7,4.2461983123659985,Negative,1,0,1,0,0,0,0,0
CPNE8,4.2708270579256675,Negative,1,0,0,0,0,0,0,0
CPNE9,4.5770589547297496,Negative,1,1,0,0,0,0,0,0
CPOX,4.530922970423833,Negative,0,0,1,0,0,0,0,0
CPPED1,4.3831755223577265,Negative,0,0,0,0,0,0,0,0
CPS1,4.8683125964446665,EnSig,0,0,1,0,0,0,0,0
CPSF1,4.1698806309759515,Negative,0,0,1,0,0,0,0,0
CPSF2,4.3963925884647495,Negative,0,0,1,0,1,0,0,0
CPSF3,4.627971909107666,Negative,0,0,1,0,0,0,0,0
CPSF4,3.840793699056,Negative,0,0,0,0,0,0,0,0
CPSF6,4.4541907523976185,Negative,1,0,1,0,0,0,0,0
CPSF7,4.689975617261166,EnSig,1,0,0,0,0,0,0,0
CPT1A,4.4701959646523335,Negative,1,0,0,0,0,0,1,0
CPT1B,4.297540101486833,Negative,0,0,0,0,0,0,0,0
CPT2,4.016973635381785,Negative,0,0,1,0,0,0,1,0
CR1,4.481308752905416,Negative,0,0,0,0,0,0,0,0
CR2,4.4751423069891665,Negative,0,0,0,1,0,0,0,0
CRABP1,4.506757403205444,Negative,0,1,1,0,0,0,0,0
CRABP2,4.682579280229055,EnSig,0,0,0,0,0,0,0,0
CRADD,4.4580601077005,Negative,0,0,0,0,0,0,0,0
CRAT,4.2537809498841135,Negative,0,0,1,0,0,0,1,0
CRB1,4.393695731132999,Negative,0,0,1,0,0,0,0,0
CRB2,4.370501515021805,Negative,0,0,0,0,0,0,0,0
CRBN,4.350282485232999,Negative,0,0,1,0,0,0,0,0
CRCP,4.427199456965166,Negative,0,0,0,0,0,0,0,0
CREB1,4.157339209938809,Negative,0,0,0,0,0,0,0,0
CREB3L1,4.529636930774166,Negative,0,0,0,0,0,0,0,0
CREB3L2,4.459390140106166,Negative,0,0,0,0,0,0,0,0
CREB3L3,4.729984546762499,EnSig,0,0,0,0,0,0,0,0
CREB3L4,4.193307754725638,Negative,0,0,0,0,0,0,0,0
CREB5,4.52559587611575,Negative,0,0,0,0,0,0,0,0
CREBBP,4.875082042431309,EnSig,0,0,0,0,0,0,0,0
CREBZF,4.1630017656768326,Negative,0,0,0,0,0,0,0,0
CRELD2,4.477633073758334,Negative,0,0,0,0,0,0,0,0
CREM,4.506712734184832,Negative,0,0,0,0,0,0,0,0
CRIM1,4.3405431543275,Negative,0,0,0,0,0,0,0,0
CRIP1,4.607636502356119,Negative,0,0,0,0,0,0,0,0
CRIP2,4.718935092744665,EnSig,1,1,1,1,0,0,1,0
CRIP3,4.279249962764248,Negative,0,0,0,0,0,0,0,0
CRIPT,4.6342045672085,Negative,0,0,0,0,1,1,1,0
CRISP3,4.466256293674,Negative,0,0,0,0,0,0,0,0
CRISPLD2,4.4215235112428335,Negative,0,0,0,0,0,0,0,0
CRK,4.4158064338005,Negative,0,0,1,0,1,0,0,0
CRKL,4.7508115831643325,EnSig,1,1,1,0,1,1,0,0
CRLF1,4.456094452463,Negative,0,0,0,0,0,0,0,0
CRMP1,4.572159167488,Negative,1,1,1,1,0,0,1,1
CRNKL1,4.341467310071667,Negative,0,0,0,0,0,0,0,0
CRNN,4.931228142555083,EnSig,0,0,0,0,0,0,0,0
CROCC,4.561605832945047,Negative,1,0,0,1,0,0,0,0
CROT,4.192142083781111,Negative,0,0,0,0,0,0,0,0
CRTAC1,4.375854134731536,Negative,0,0,1,1,0,0,1,0
CRTC1,4.423974051656,Negative,0,0,0,0,1,1,0,0
CRTC2,4.320868045443639,Negative,0,0,0,0,0,0,0,0
CRTC3,4.447907182393599,Negative,0,0,1,0,0,0,0,0
CRY1,4.347231077008749,Negative,0,0,0,0,0,0,0,0
CRY2,4.26480087389475,Negative,0,0,0,0,0,0,0,0
CRYAA,4.555692020052999,Negative,1,0,0,0,0,0,0,0
CRYAB,4.549071790587999,Negative,1,0,0,0,0,1,1,0
CRYBA1,4.669296059780999,Negative,0,0,0,0,0,0,0,0
CRYGB,2.62628213167525,Negative,0,0,0,0,0,0,0,0
CRYGC,2.6132844736754994,Negative,0,0,0,0,0,0,0,0
CRYL1,4.525619766184833,Negative,0,0,0,0,0,0,0,0
CRYZ,4.354848273958262,Negative,1,0,1,0,0,0,1,0
CRYZL1,4.390117648374667,Negative,1,0,1,0,0,0,0,0
CS,4.598390545088833,Negative,1,1,1,1,0,0,1,0
CSAD,4.065417915417166,Negative,0,0,0,0,0,0,0,0
CSDC2,4.523278037317,Negative,0,0,0,0,0,0,0,0
CSDE1,4.525477823726238,Negative,0,0,1,0,0,0,0,0
CSE1L,4.4813480984995,Negative,1,1,1,1,0,0,0,0
CSF1,4.472053404986611,Negative,0,0,0,0,0,0,0,0
CSF1R,4.430784774846,Negative,0,0,0,0,0,0,0,0
CSF2RB,4.415695317750054,Negative,0,0,0,0,0,0,0,0
CSF3R,4.16249364845275,Negative,0,0,0,0,0,0,0,0
CSK,4.3433660536215,Negative,0,0,1,0,0,0,0,0
CSMD2,5.2225389802237485,EnSig,0,0,0,0,0,0,0,0
CSMD3,5.7428975237555,EnSig,0,0,0,0,0,0,0,0
CSNK1A1,4.2687878647136674,Negative,1,0,1,0,0,0,0,0
CSNK1A1L,5.0205002915858445,EnSig,0,0,0,0,0,0,0,0
CSNK1D,4.3015633335627905,Negative,1,1,1,0,0,0,1,0
CSNK1E,4.29005493389475,Negative,1,1,1,1,0,0,0,0
CSNK1G1,4.6700923727575,EnSig,1,0,1,0,0,0,0,0
CSNK1G2,4.070172502163082,Negative,0,0,1,1,0,0,0,0
CSNK1G3,4.204038131801625,Negative,0,0,0,0,0,0,0,0
CSNK2A1,5.2907154112914165,EnSig,1,1,1,1,0,0,1,1
CSNK2A2,4.4680868731092485,Negative,1,1,1,1,0,0,1,0
CSNK2A3,4.744440240346332,EnSig,0,0,0,0,0,0,0,0
CSNK2B,5.1632375929954994,EnSig,1,0,1,1,1,0,1,1
CSPG4,4.674052787731,EnSig,0,0,0,0,0,0,0,0
CSRNP1,4.3936571948213325,Negative,0,0,0,0,0,0,0,0
CSRNP2,4.451132322711631,Negative,0,0,0,0,0,0,0,0
CSRP1,4.827059500301333,EnSig,1,1,0,0,0,0,1,1
CSRP2,4.689525943488,EnSig,0,0,1,0,0,0,0,0
CSRP3,4.495341575036999,Negative,0,0,0,0,0,0,0,0
CST3,4.598773870099416,Negative,1,0,0,0,0,0,0,1
CSTF1,3.8695522740644988,Negative,0,0,1,0,0,0,0,0
CSTF2,4.3925310976545004,Negative,0,0,0,1,0,0,0,0
CSTF2T,4.109296603984928,Negative,0,0,0,0,0,0,0,0
CSTF3,4.1704984657121145,Negative,0,0,1,1,0,0,0,0
CT45A5,4.5020397436435005,Negative,0,0,0,0,0,0,0,0
CTAG2,4.417482015717627,Negative,0,0,0,0,0,0,0,0
CTBP2,4.094227262288873,Negative,1,0,1,1,1,1,0,1
CTBS,4.3291670993018325,Negative,0,0,0,0,0,0,0,0
CTC1,3.9928842668157705,Negative,0,0,0,0,0,0,0,0
CTCF,4.4247366991413175,Negative,0,0,0,0,0,0,0,0
CTCFL,4.325681906015166,Negative,0,0,0,0,0,0,0,0
CTDNEP1,4.474805034527333,Negative,0,0,0,0,0,0,0,0
CTDP1,4.1406081066104985,Negative,0,0,0,0,0,0,0,0
CTDSP1,4.624023093105248,Negative,0,0,0,0,0,0,0,0
CTDSP2,4.537302719142583,Negative,0,0,0,0,0,0,0,0
CTDSPL,4.5211033438755,Negative,0,0,0,0,0,0,0,0
CTDSPL2,4.050254200757873,Negative,0,0,0,0,0,0,0,0
CTIF,4.2110756179276185,Negative,0,0,0,0,0,0,0,0
CTLA4,4.390187107281332,Negative,0,0,0,0,0,0,0,0
CTNNA1,5.073550241286499,EnSig,1,1,1,1,0,0,1,1
CTNNA3,5.0614646181595,EnSig,0,0,0,0,0,0,0,0
CTNNAL1,4.548786133543443,Negative,0,0,0,0,0,0,0,0
CTNNBIP1,4.475099645827333,Negative,0,0,0,0,0,0,0,0
CTNNBL1,4.2782589228245005,Negative,0,0,1,0,0,0,0,0
CTNND1,5.7351734834632495,EnSig,1,1,1,1,1,1,1,1
CTNS,4.41090735518025,Negative,0,0,0,0,0,0,0,0
CTPS1,4.181441745070524,Negative,0,0,1,0,0,0,0,0
CTR9,4.478478425494928,Negative,0,0,0,0,0,0,0,0
CTSA,4.502810712634499,Negative,0,0,0,0,0,0,0,0
CTSC,4.4110714230938335,Negative,0,0,0,0,0,0,0,0
CTSD,4.3433591944178325,Negative,0,0,1,0,0,0,0,0
CTSE,4.2330043951135,Negative,0,0,0,0,0,0,0,0
CTSF,4.451925251361167,Negative,0,0,0,0,0,0,0,0
CTSG,4.1901611930764435,Negative,0,0,0,0,0,0,0,0
CTSL,4.445162875313667,Negative,0,0,0,0,0,0,0,0
CTSZ,4.174721994462897,Negative,0,0,0,0,0,0,0,0
CTTN,4.511426991799658,Negative,1,1,1,1,1,1,1,1
CTTNBP2,4.253224001815614,Negative,0,0,0,1,1,1,1,0
CTTNBP2NL,4.5586600201705005,Negative,0,0,1,0,0,0,0,0
CTU1,4.336193775598262,Negative,0,0,0,0,0,0,0,0
CTU2,4.315133182094153,Negative,0,0,0,0,0,0,0,0
CUBN,4.821123977900999,EnSig,0,0,0,0,0,1,0,0
CUEDC2,4.379460351435666,Negative,0,0,0,0,0,0,0,0
CUL1,4.5647280026465005,Negative,0,0,1,0,0,0,0,0
CUL2,4.272140823882166,Negative,1,1,1,0,0,0,0,0
CUL3,4.300897227814416,Negative,1,1,1,0,1,0,0,0
CUL4A,4.1717275544689985,Negative,0,0,1,0,0,0,0,0
CUL4B,4.391182004946484,Negative,0,0,1,0,0,0,0,0
CUL5,4.466335218455333,Negative,1,0,1,0,0,0,1,0
CUL7,4.180887279029904,Negative,0,0,1,0,0,0,0,0
CUL9,4.738009062167446,EnSig,0,0,1,0,0,0,0,0
CUTC,4.670476882470054,EnSig,0,0,0,0,0,0,0,0
CUX1,4.681860678015305,EnSig,0,0,0,0,0,0,0,0
CWC15,4.175689133213998,Negative,1,0,0,0,0,0,0,0
CWC22,4.544111318386583,Negative,0,0,0,0,0,0,0,0
CWC27,4.461681218054999,Negative,0,0,1,0,0,0,0,0
CX3CL1,4.227421904592897,Negative,1,0,0,0,0,0,0,0
CXADR,4.499272372389,Negative,0,0,1,1,0,0,0,0
CXCL12,4.430994625699888,Negative,0,0,0,0,0,0,0,0
CXCL14,4.580453867984928,Negative,0,0,0,0,0,0,0,0
CXCR2,4.561444203313666,Negative,0,0,0,0,0,0,0,0
CXCR3,4.4107870497735,Negative,0,0,0,0,0,0,0,0
CXCR4,4.571277219133,Negative,0,0,1,0,0,0,0,0
CXCR5,4.069621725073929,Negative,0,0,0,0,0,0,0,0
CXXC1,4.06965686043875,Negative,0,0,0,0,0,0,0,0
CXXC5,4.615155203751999,Negative,0,0,0,0,0,0,0,0
CYB561,4.658103634687583,Negative,0,0,0,0,0,0,0,0
CYB561D2,4.099031413636332,Negative,0,0,0,0,0,0,0,0
CYB5A,4.173717877843123,Negative,0,0,0,0,0,0,0,0
CYB5B,3.998414666078119,Negative,1,0,0,0,0,0,1,0
CYB5R1,4.366628326546333,Negative,0,0,1,0,0,0,1,0
CYB5R3,4.295072325446916,Negative,0,0,1,1,0,0,0,0
CYB5R4,4.4956254911600615,Negative,0,0,0,0,0,0,0,0
CYBA,4.127349830891725,Negative,0,0,0,0,0,0,0,0
CYBB,4.254158772111499,Negative,0,0,0,0,0,0,0,0
CYBRD1,4.5324596223685,Negative,0,0,0,0,0,0,1,0
CYC1,4.242275833273666,Negative,1,1,1,1,0,0,1,0
CYCS,4.237614772383666,Negative,1,1,0,0,0,0,1,0
CYFIP2,4.131648997038611,Negative,1,1,1,1,1,1,1,0
CYGB,4.67091179369111,EnSig,0,0,0,0,0,0,0,0
CYLC2,4.310956408250221,Negative,0,0,0,0,0,0,0,0
CYLD,4.1816295174735,Negative,0,1,0,0,0,0,1,0
CYP11A1,4.453944238475891,Negative,0,0,0,0,0,0,0,0
CYP17A1,4.4877189704588325,Negative,0,0,1,0,0,0,0,0
CYP19A1,4.403303285201499,Negative,0,0,0,0,0,0,0,0
CYP1A1,4.201815923452118,Negative,0,0,0,0,0,0,0,0
CYP1A2,4.1631722215729985,Negative,0,0,0,0,0,0,0,0
CYP21A2,4.609557691812499,Negative,0,0,0,0,0,0,0,0
CYP24A1,4.445071323797413,Negative,0,0,0,0,0,0,0,0
CYP26B1,4.177815613789984,Negative,0,0,1,0,0,0,0,0
CYP27A1,4.493222399744167,Negative,0,0,0,0,0,0,0,0
CYP27C1,4.459614109511916,Negative,0,0,0,0,0,0,0,0
CYP2A13,4.6429649887699975,Negative,0,0,0,0,0,0,0,0
CYP2A6,4.222602668633722,Negative,0,0,0,0,0,0,0,0
CYP2A7,4.338528057745841,Negative,0,0,0,0,0,0,0,0
CYP2C19,3.9834664302298455,Negative,0,0,0,0,0,0,0,0
CYP2C8,4.377259517869112,Negative,0,0,0,0,0,0,0,0
CYP2C9,4.38926991938225,Negative,0,0,0,0,0,0,0,0
CYP2D6,4.717932878119999,EnSig,0,0,0,0,0,0,0,0
CYP2J2,4.257487223729333,Negative,0,0,0,0,0,0,0,0
CYP2U1,4.40944777303041,Negative,0,0,0,0,0,0,0,0
CYP39A1,4.372790057377666,Negative,0,0,0,0,0,0,0,0
CYP4A11,4.3251351878415,Negative,0,0,0,0,0,0,0,0
CYP4A22,4.397077709627,Negative,0,0,0,0,0,0,0,0
CYP4F11,4.225237117404332,Negative,0,0,0,0,0,0,0,0
CYP4F12,4.105930768154916,Negative,0,0,0,0,0,0,0,0
CYP4F2,4.465599461327785,Negative,0,0,0,0,0,0,0,0
CYP4F22,4.406502511903666,Negative,0,0,0,0,0,0,0,0
CYP4V2,4.0684197326877305,Negative,0,0,0,0,0,0,0,0
CYP4X1,4.236014398114909,Negative,0,0,0,0,0,0,0,0
CYP51A1,4.715696702755333,EnSig,0,0,1,0,0,0,0,0
CYP7B1,4.632946520067499,Negative,0,0,0,0,0,0,0,0
CYP8B1,4.146889308396928,Negative,0,0,0,0,0,0,0,0
CYSLTR1,4.368083958154333,Negative,0,0,0,0,0,0,0,0
CYSTM1,4.37682772355725,Negative,0,0,0,0,0,0,0,0
CYTH1,4.268721907408833,Negative,1,0,1,0,1,0,0,0
CYTH2,4.454157784462,Negative,1,0,1,1,1,0,0,0
CYTH3,4.390852225671833,Negative,1,0,0,0,0,0,1,0
CYTH4,4.1009054983915005,Negative,0,0,0,0,0,0,0,0
CYTIP,4.540048853357834,Negative,0,0,0,0,0,0,0,0
DAAM1,4.090089158305916,Negative,1,1,1,1,0,0,1,0
DAB1,4.7768529731184985,EnSig,1,0,0,0,0,1,0,0
DAB2,4.266576629216166,Negative,0,0,0,0,0,0,0,0
DAB2IP,4.345649832383167,Negative,1,1,1,0,0,0,1,0
DACH2,4.594695589261038,Negative,0,0,0,0,0,0,0,0
DACT1,4.411292784302,Negative,0,0,0,0,1,1,0,0
DACT2,4.4816199654355,Negative,0,0,0,0,0,0,0,0
DACT3,4.621101998481833,Negative,0,1,0,0,0,0,0,0
DAD1,4.527343595880444,Negative,0,0,0,0,0,0,1,0
DAG1,4.434174326927287,Negative,0,0,0,0,1,1,0,0
DAGLA,4.454907676553833,Negative,1,0,0,0,1,1,0,0
DAGLB,4.251345585892833,Negative,0,0,0,0,0,1,0,0
DAO,4.6003418566578445,Negative,0,0,0,0,0,0,0,0
DAP3,4.428671762423332,Negative,0,0,1,0,0,0,0,0
DAPK1,4.472696262547874,Negative,0,0,1,1,1,0,0,1
DAPK2,4.090572382095666,Negative,0,0,0,0,0,0,0,0
DAPK3,4.173248082037722,Negative,0,0,0,0,0,0,0,0
DAPP1,4.164106110872785,Negative,0,0,0,0,0,0,0,0
DARS2,4.461924159926,Negative,0,0,1,0,0,0,0,0
DAXX,5.161717111362499,EnSig,0,0,0,0,0,0,0,0
DAZ1,4.766796353985999,EnSig,0,0,0,0,0,0,0,0
DAZ2,4.449480551096998,Negative,0,0,0,0,0,0,0,0
DAZAP1,4.197284252451416,Negative,0,0,1,1,0,0,0,0
DAZAP2,4.113342710433643,Negative,0,0,0,0,0,0,0,0
DBF4,4.1503061757093755,Negative,0,0,1,0,0,0,0,0
DBF4B,4.161044866191832,Negative,0,0,0,0,0,0,0,0
DBH,4.241041220128158,Negative,0,0,0,0,0,0,0,1
DBI,4.578041226529833,Negative,0,0,0,0,0,0,0,1
DBNDD2,4.591500112680666,Negative,0,0,0,0,0,0,0,0
DBP,4.40085971498,Negative,0,0,0,0,0,0,0,0
DBR1,4.308655286435,Negative,0,0,0,0,0,0,0,0
DBT,4.301885465756916,Negative,1,0,1,0,0,0,1,0
DCAF10,4.353207583026583,Negative,0,0,0,0,0,0,0,0
DCAF11,5.143262353609499,EnSig,0,0,0,0,0,0,0,0
DCAF12L2,4.15977618873025,Negative,0,0,0,0,0,0,0,0
DCAF13,4.415551939761249,Negative,0,0,0,0,0,0,0,0
DCAF17,4.1454435385216435,Negative,0,0,0,0,0,0,0,0
DCAF6,4.226198548646305,Negative,0,0,0,0,0,0,0,0
DCAF7,4.668455465173,Negative,1,0,1,1,0,0,0,0
DCAF8,3.8976515987663847,Negative,0,0,0,0,0,0,0,0
DCBLD2,4.5546257905265835,Negative,0,0,0,0,0,0,0,0
DCC,5.146658239050001,EnSig,0,0,0,1,1,1,0,0
DCDC2,4.3565297158163325,Negative,0,0,0,0,0,0,0,0
DCDC2B,4.326140151247,Negative,0,0,0,0,0,0,0,0
DCHS1,4.9847141017744985,EnSig,0,0,1,0,0,0,0,1
DCHS2,4.807461797620499,EnSig,0,0,0,0,0,0,0,1
DCK,4.604082820566999,Negative,0,0,0,0,0,0,0,0
DCLK2,4.321920345789556,Negative,1,1,1,1,0,0,1,0
DCLK3,4.49363343202766,Negative,0,0,0,0,0,0,0,0
DCLRE1A,4.1775026505449535,Negative,0,0,0,0,0,0,0,0
DCLRE1B,4.462673525108528,Negative,0,0,0,0,0,0,0,0
DCLRE1C,4.028064257667833,Negative,0,0,0,0,0,0,0,0
DCN,4.391235987477,Negative,0,0,0,0,0,0,0,0
DCP1B,4.6175050600719985,Negative,0,0,1,0,0,0,0,0
DCP2,4.3064215324164286,Negative,0,0,0,0,0,0,0,0
DCPS,4.539515157341999,Negative,0,0,0,0,0,0,0,0
DCST1,4.28111071734975,Negative,0,0,0,0,0,0,0,0
DCSTAMP,4.442168630742749,Negative,0,0,0,0,0,0,0,0
DCTD,4.71398429769625,EnSig,0,0,0,0,0,0,0,0
DCTN1,4.643913996071952,Negative,1,1,1,1,0,0,1,1
DCTN2,4.493565420272249,Negative,1,1,1,1,0,0,1,1
DCTN3,4.702039217064332,EnSig,1,1,1,0,0,0,1,0
DCTN4,4.566146420832499,Negative,1,1,1,1,0,0,1,0
DCTN5,4.071780726401041,Negative,0,0,1,0,0,0,0,0
DCTN6,4.624949031263443,Negative,1,1,0,0,0,0,0,0
DCTPP1,4.6436778861448325,Negative,0,0,0,0,0,0,0,0
DCUN1D2,4.090186390921333,Negative,0,0,0,0,0,0,0,0
DCUN1D3,4.393018676585333,Negative,0,0,1,1,0,0,0,0
DCUN1D4,4.2954040108796665,Negative,0,0,0,0,0,0,0,0
DCUN1D5,4.591421340026667,Negative,0,0,0,0,0,0,0,0
DCX,4.620441847216528,Negative,1,0,1,1,0,0,0,0
DCXR,4.15841525280025,Negative,0,0,1,0,0,0,0,0
DDA1,4.679179056170167,EnSig,0,0,0,0,0,0,0,0
DDAH1,4.426926777452916,Negative,0,0,1,1,0,0,1,1
DDB1,4.616997215134166,Negative,1,1,1,1,0,0,0,0
DDB2,4.156399560542,Negative,0,0,0,0,0,0,0,0
DDHD1,4.2351779608332905,Negative,0,0,0,0,0,0,0,0
DDHD2,4.390355135990232,Negative,0,0,1,0,0,0,0,0
DDI2,4.6704995939975005,EnSig,0,0,1,0,0,0,0,0
DDIT4,4.322523080845167,Negative,0,0,0,0,0,0,0,0
DDN,3.880755176300588,Negative,1,0,0,0,0,1,0,0
DDO,4.3560021859305,Negative,0,0,0,0,0,0,0,0
DDOST,4.390577602327333,Negative,1,1,1,1,0,0,1,0
DDR1,5.244890878841,EnSig,0,0,0,0,0,0,1,0
DDR2,4.3327501762655,Negative,0,0,0,0,0,0,0,0
DDRGK1,4.502863174481166,Negative,1,0,0,0,0,0,0,0
DDT,4.458289532546499,Negative,0,0,0,0,0,0,0,0
DDTL,4.216694928958264,Negative,0,0,0,0,0,0,0,0
DDX1,4.1347210782216175,Negative,1,0,1,1,0,0,1,0
DDX11,3.9745612962995454,Negative,0,0,0,0,0,0,0,0
DDX17,4.231149097265833,Negative,1,0,1,1,0,0,0,0
DDX18,4.542341895088001,Negative,0,0,0,0,0,0,0,0
DDX19A,4.337341948324,Negative,0,0,1,0,0,0,0,0
DDX19B,4.2796115440768325,Negative,0,0,1,1,0,0,0,0
DDX20,4.364667132991666,Negative,1,0,0,0,0,0,0,0
DDX21,4.374462632606833,Negative,0,0,1,0,0,0,0,0
DDX23,4.475580692883335,Negative,0,0,1,0,0,0,0,0
DDX24,4.214510036519583,Negative,0,0,0,0,0,0,0,0
DDX25,4.285642407030166,Negative,0,0,0,0,0,0,0,0
DDX27,4.479754114976054,Negative,0,0,0,0,0,0,0,0
DDX28,4.0215138171419085,Negative,0,0,0,0,0,0,0,0
DDX31,4.418203488733166,Negative,0,0,0,0,0,0,0,0
DDX39A,4.496352521150999,Negative,0,0,0,0,0,0,0,0
DDX39B,5.214604052073498,EnSig,1,0,1,1,0,0,0,0
DDX3X,5.263752223316334,EnSig,1,1,1,1,0,0,0,0
DDX3Y,4.329955615253583,Negative,1,0,1,0,0,0,0,0
DDX4,4.5837269939245,Negative,0,0,0,0,0,0,0,0
DDX41,4.308502052405498,Negative,0,0,0,0,0,0,0,0
DDX42,4.1360539796251645,Negative,0,0,1,0,0,0,0,0
DDX46,4.118994694714998,Negative,0,0,1,0,0,0,0,0
DDX47,4.460341542265083,Negative,0,0,0,0,0,0,0,0
DDX49,4.48203290428575,Negative,0,0,0,0,0,0,0,0
DDX5,4.658005670351249,Negative,1,0,1,1,0,0,1,0
DDX50,4.5399789061812825,Negative,0,0,0,0,0,0,0,0
DDX51,4.1206836559264985,Negative,0,0,0,0,0,0,0,0
DDX53,4.80257204191,EnSig,0,0,0,0,0,0,0,0
DDX54,4.262385545406878,Negative,0,0,0,0,0,0,0,0
DDX55,4.014718949665248,Negative,0,0,0,0,0,0,0,0
DDX58,4.390837624309202,Negative,0,0,0,0,0,0,0,0
DDX59,4.231680207776,Negative,0,0,0,0,0,0,0,0
DDX6,4.640973168573335,Negative,1,0,1,1,0,0,1,0
DDX60,4.409713817653,Negative,0,0,0,0,0,0,0,0
DEAF1,4.003681866998333,Negative,0,0,0,0,0,0,0,0
DECR1,4.378970861210998,Negative,1,1,1,0,0,0,1,0
DECR2,4.157688127594334,Negative,0,0,0,0,0,0,1,0
DEDD,4.017716690874498,Negative,0,0,0,0,0,0,0,0
DEDD2,4.4639137800302775,Negative,0,0,0,0,0,0,0,0
DEF6,4.216989462162832,Negative,0,0,0,0,0,0,0,0
DEFA6,3.298982034477416,Negative,0,0,0,0,0,0,0,0
DEK,4.562677670881,Negative,0,0,1,0,0,0,0,0
DENND1A,4.690856555317249,EnSig,1,0,1,0,0,1,0,0
DENND1B,4.274437524554998,Negative,0,0,0,0,0,0,0,0
DENND1C,4.094646556676,Negative,0,0,0,0,0,0,0,0
DENND2A,4.274781544715785,Negative,0,0,0,0,0,0,0,0
DENND2D,4.140286841694583,Negative,0,0,0,0,0,0,0,0
DENND3,4.118678462719583,Negative,0,0,0,0,0,0,0,0
DENND4A,4.343225649587328,Negative,0,0,0,0,0,0,0,0
DENND4B,4.262188808562476,Negative,1,0,0,0,0,0,0,0
DENND4C,4.916480650649333,EnSig,0,0,0,0,0,0,0,0
DENND5A,4.694181791847333,EnSig,0,0,0,0,0,0,0,0
DENND5B,4.566655182936821,Negative,0,0,0,0,0,0,0,0
DENND6A,4.469714162472999,Negative,0,0,0,0,0,0,0,0
DENND6B,4.324529339710248,Negative,0,0,0,0,0,0,0,0
DEPDC1,4.200192079480916,Negative,0,0,0,0,0,0,0,0
DEPDC1B,4.496441397582498,Negative,0,0,0,0,0,0,0,0
DEPDC5,5.051276988364499,EnSig,1,0,0,0,0,0,0,0
DEPDC7,4.2534925070470955,Negative,0,0,0,0,0,0,0,0
DERA,4.376768811557833,Negative,0,0,0,0,0,0,0,0
DERL1,4.2113709794265,Negative,0,0,1,0,0,0,0,0
DERL2,3.847568018248928,Negative,0,0,1,0,0,0,0,0
DES,4.303992445267356,Negative,0,0,1,1,0,1,1,0
DESI1,4.262676509999333,Negative,0,0,0,0,0,0,0,0
DET1,4.033483769969249,Negative,0,0,0,0,0,0,0,0
DFFA,4.261047578472082,Negative,0,0,0,0,0,0,0,0
DGAT1,4.38226599024,Negative,0,0,0,0,0,0,0,0
DGCR8,4.2291628160122485,Negative,0,0,0,0,1,0,0,0
DGKA,4.542406457209166,Negative,0,0,1,0,0,0,0,0
DGKB,4.988566563891332,EnSig,1,1,0,0,1,1,1,0
DGKD,4.51906019737953,Negative,0,0,0,0,0,0,0,0
DGKE,4.156010679342833,Negative,1,0,1,0,1,1,0,0
DGKG,4.350760525616511,Negative,0,0,0,0,0,0,0,0
DGKH,4.5519317010535465,Negative,0,0,0,0,0,0,0,0
DGKI,4.502423076615499,Negative,0,0,1,0,1,1,0,0
DGKQ,4.505008625597416,Negative,1,1,0,0,1,1,0,0
DGKZ,4.686519447832977,EnSig,1,1,0,0,1,1,1,0
DGUOK,4.145102816382666,Negative,0,0,0,0,0,0,0,0
DHCR24,4.455353006868499,Negative,0,0,1,0,0,0,0,0
DHCR7,4.595086807787833,Negative,0,0,1,0,0,0,0,0
DHDDS,4.0957414496815,Negative,0,0,0,0,0,0,0,0
DHFR,4.683928927794,EnSig,0,0,0,0,0,0,0,0
DHODH,4.076711352449666,Negative,0,0,0,0,0,0,0,0
DHPS,4.4632377422437495,Negative,0,0,0,0,0,0,0,0
DHRS1,4.115718611651748,Negative,1,1,1,0,0,0,0,0
DHRS2,4.344661571580833,Negative,0,0,0,0,0,0,0,0
DHRS3,4.6505609661400165,Negative,0,0,0,0,0,0,0,0
DHRS4,4.480780770507916,Negative,1,0,0,0,0,0,1,0
DHTKD1,4.356572823895,Negative,0,0,1,0,0,0,0,0
DHX15,4.479834264956,Negative,0,0,1,1,0,0,0,0
DHX16,4.648529264700166,Negative,0,0,0,0,0,0,0,0
DHX29,4.453042165248833,Negative,1,1,0,0,0,0,0,0
DHX30,4.423437411373729,Negative,1,0,1,1,0,0,1,0
DHX32,4.415570870748001,Negative,0,0,0,0,0,0,0,0
DHX33,4.542262356583076,Negative,0,0,0,0,0,0,0,0
DHX35,4.4305033850666655,Negative,0,0,0,0,0,0,0,0
